time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,time(sec), throughput(req/sec), avg_lat(ms)
12870,3.6,5303.352,1032.434,4123.195,4632.686,7213.625,11507.224,12074.659,12074.659,12074.659,0,,,
12875,4,5144.3,1004.143,1719.122,5660.19,7831.673,12602.345,12619.425,12619.425,12619.425,0,,,
12880,3.4,6809.212,1718.39,4507.623,7315.602,9002.051,11918.404,12125.982,12125.982,12125.982,0,,,
12885,3.4,3938.834,1004.22,1743.059,4382.798,5143.376,8786.315,10087.443,10087.443,10087.443,0,,,
12890,3.8,5274.998,1005.686,1649.604,5854.149,8430.079,10698.624,11418.219,11418.219,11418.219,0,,,
12895,3.8,4357.65,1004.215,3754.8,4016.375,4960.871,6579.956,7122.916,7122.916,7122.916,0,,,
12900,5.4,4452.651,1018.449,1636.546,4334.63,6587.871,7633.479,8147.839,8336.988,8336.988,0,,,
12905,4,4911.665,1633.924,2158.743,5036.881,7292,7774.253,10240.569,10240.569,10240.569,0,,,
12910,3.4,5491.423,1818.401,4548.099,4842.66,7073.863,8292.241,8577.051,8577.051,8577.051,0,,,
12915,4.2,5308.229,1342.897,3849.988,4877.614,6749.525,9246.436,9489.565,10749.881,10749.881,0,,,
12920,3.8,5119.606,1090.18,1717.755,4520.381,8325.307,9226.741,12026.535,12026.535,12026.535,0,,,
12925,3.6,6121.901,1003.723,4740.594,6173.505,9144.28,9979.822,11157.057,11157.057,11157.057,0,,,
12930,3.6,4615.434,1004.09,1600.907,5118.615,7590.828,8233.784,8284.706,8284.706,8284.706,0,,,
12935,3.8,6441.075,1003.662,3789.316,7833.652,8786.385,9854.721,13635.635,13635.635,13635.635,0,,,
12940,3.2,4840.978,1025.068,1652.395,5125.438,8699.253,9563.454,9971.995,9971.995,9971.995,0,,,
12945,3.8,4948.57,1000.705,1609.449,5512.434,7552.116,9954.856,10589.843,10589.843,10589.843,0,,,
12950,3.2,5733.809,1702.182,4040.483,4977.249,7699.45,10457.12,13012.148,13012.148,13012.148,0,,,
12955,3.8,6125.099,1004.809,3606.649,6121.802,7040.888,10823.739,15193.447,15193.447,15193.447,0,,,
12960,3.6,5294.265,1005.639,1593.241,5836.289,7783.072,9428.178,15774.581,15774.581,15774.581,0,,,
12965,3.4,7232.384,1031.582,3306.542,8415.736,9350.759,14345.137,15296.841,15296.841,15296.841,0,,,
12970,2.6,5574.642,1060.766,1751.746,6712.03,7243.031,8949.076,13076.677,13076.677,13076.677,0,,,
12975,2.8,6227.745,1003.363,6580.399,6830.574,7448.793,9054.704,11349.258,11349.258,11349.258,0,,,
12980,3,4842.568,1501.759,2687.745,5060.543,6947.375,7665.839,7875.859,7875.859,7875.859,0,,,
12985,4.6,4997.418,1017.027,1718.766,5009.224,7215.053,9671.173,10389.167,11636.219,11636.219,0,,,
12990,4,5119.149,1004.367,1704.857,5487.375,8000.872,8903.732,12863.275,12863.275,12863.275,0,,,
12995,4.2,4312.368,1027.468,3089.699,3931.829,5870.068,6872.642,7439.822,7816.139,7816.139,0,,,
13000,4,5983.147,1069.856,5068.022,6044.764,9060.52,9827.596,9937.276,9937.276,9937.276,0,,,
13005,3.4,5469.484,1108.051,4223.779,4816.248,8468.168,8851.833,9017.837,9017.837,9017.837,0,,,
13010,2.6,6339.774,1495.272,5052.092,5820.741,6699.448,10505.28,10563.884,10563.884,10563.884,0,,,
13015,4,4952.007,1003.394,1758.513,5470.579,6789.128,8936.423,12052.826,12052.826,12052.826,0,,,
13020,4.2,5467.657,1003.336,3965.219,4950.01,7790.908,8393.67,8861.396,11717.398,11717.398,0,,,
13025,4,4476.993,1003.616,2863.878,4306.644,5443.5,8585.244,8890.377,8890.377,8890.377,0,,,
13030,3.4,5465.247,1003.351,4012.411,5590.492,7414.683,8175.879,11476.029,11476.029,11476.029,0,,,
13035,3.6,4831.866,1003.744,4350.213,5144.46,5646.395,7542.6,8136.457,8136.457,8136.457,0,,,
13040,5,5269.907,1003.442,3891.93,4584.719,7158.456,8625.085,9598.11,10776.016,10776.016,0,,,
13045,2.8,5213.331,1476.369,1551.211,5829.15,7166.239,9088.073,9129.792,9129.792,9129.792,0,,,
13050,5,5024.775,1003.899,1661.061,4733.689,7734.277,8943.365,9294.575,9846.084,9846.084,0,,,
13055,3.4,6499.547,1005.536,1801.716,7265.283,8802.988,10297.569,16103.844,16103.844,16103.844,0,,,
13060,3.4,5174.758,1031.476,1818.234,5861.799,7976.957,8861.114,8986.1,8986.1,8986.1,0,,,
13065,3.6,4370.048,1098.932,1642.928,3624.033,6799.163,8100.887,11435.362,11435.362,11435.362,0,,,
13070,3.8,5112.682,1004.845,3957.749,5035.054,6899.061,8852.983,10715.868,10715.868,10715.868,0,,,
13075,4.4,5711.303,1003.835,3973.686,5185.214,7958.451,8284.681,8437.01,13122.067,13122.067,0,,,
13080,3.6,5658.662,1003.991,1719.345,6555.279,8134.523,10749.932,11065.539,11065.539,11065.539,0,,,
13085,3.6,4324.038,1107.951,1626.383,5419.279,5619.608,7133.321,9773.323,9773.323,9773.323,0,,,
13090,4.6,4734.342,1002.811,2236.532,4416.627,7242.077,8094.167,10241.41,10501.521,10501.521,0,,,
13095,4,4341.277,1003.346,1692.511,4414.796,7700.538,8006.738,8402.022,8402.022,8402.022,0,,,
13100,4.4,4863.317,1004.58,3841.75,4408.293,6062.03,6721.406,9523.375,10000.362,10000.362,0,,,
13105,4,4829.067,1113.772,2545.481,5053.458,6692.87,9071.514,9639.28,9639.28,9639.28,0,,,
13110,3.6,6046.591,1029.545,3592.378,6055.168,10039.2,10485.458,10958.913,10958.913,10958.913,0,,,
13115,3,6509.246,1033.52,1719.853,6764.076,9963.927,10272.343,10531.623,10531.623,10531.623,0,,,
13120,3.4,4632.175,1023.611,1551.382,5403.182,5777.571,8561.309,8768.872,8768.872,8768.872,0,,,
13125,4.2,4914.855,1024.989,4058.845,4843.828,6407.129,7510.027,7555.401,9515.187,9515.187,0,,,
13130,4.6,4873.572,1091.393,2445.866,4810.881,6642.083,9324.762,10504.543,10873.489,10873.489,0,,,
13135,4.4,4652.16,1003.506,2244.879,5588.377,6207.07,8605.115,9362.377,9407.777,9407.777,0,,,
13140,3.8,4936.129,1004.377,2987.892,4425.725,6614.984,10299.686,14326.981,14326.981,14326.981,0,,,
13145,4.6,4661.708,1002.868,2403.812,4981.16,6080.469,9020.188,9127.865,9229.641,9229.641,0,,,
13150,3.2,5700.787,1003.313,5185.218,5779.556,8738.414,8995.07,9838.122,9838.122,9838.122,0,,,
13155,4,5304.963,1003.866,1718.516,5912.171,7255.795,10634.338,10837.062,10837.062,10837.062,0,,,
13160,4.6,4934.507,1004.179,1575.31,3499.209,9131.122,9507.564,10084.994,11612.085,11612.085,0,,,
13165,3,5965.602,1135.865,2921.816,5610.883,9181.186,9471.512,9572.284,9572.284,9572.284,0,,,
13170,3.4,5495.833,1003.244,4069.696,4936.046,7751.081,9597.303,13707.744,13707.744,13707.744,0,,,
13175,4.2,5228.695,1006.093,1643.186,5762.934,7357.503,8694.873,9614.602,12162.807,12162.807,0,,,
13180,3,5667.99,1032.9,3055.199,6380.904,7516.252,8619.007,9488.2,9488.2,9488.2,0,,,
13185,3.6,4631.342,1024.473,1659.989,4677.46,7237.188,8420.707,8437.446,8437.446,8437.446,0,,,
13190,4,5723.974,1030.288,3531.83,5722.785,7165.732,11686.527,11838.478,11838.478,11838.478,0,,,
13195,3.8,5237.879,1004.169,1753.55,5986.993,6857.56,10569.621,11727.121,11727.121,11727.121,0,,,
13200,3.6,5112.005,1000.866,2922.488,5620.058,5963.751,8994.163,9414.725,9414.725,9414.725,0,,,
13205,3.2,5621.162,1358.889,4416.604,5127.115,8133.69,8936.063,10859.786,10859.786,10859.786,0,,,
13210,4.2,6291.508,1002.487,3601.182,6056.426,8563.525,11276.784,12903.911,13379.392,13379.392,0,,,
13215,3.4,4479.899,1030.225,1685.636,5966.583,6307.934,7461.753,10379.341,10379.341,10379.341,0,,,
13220,3.4,4975.547,1585.487,3282.696,4201.232,5931.985,8713.387,11112.959,11112.959,11112.959,0,,,
13225,4.4,5092.863,1004.979,1752.737,4985.729,7694.587,8238.385,8788.936,12439.921,12439.921,0,,,
13230,4,4642.95,1006.394,1894.165,5111.517,7434.776,8714.092,9206.693,9206.693,9206.693,0,,,
13235,3.8,5199.545,1734.301,4233.49,4518.687,6180.911,8487.571,8988.601,8988.601,8988.601,0,,,
13240,4.6,5472.461,1029.943,3983.057,4978.043,8444.668,8771.297,8988.272,9489.317,9489.317,0,,,
13245,3.4,6126.454,1120.486,2219.38,4742.61,9639.231,10770.336,11192.728,11192.728,11192.728,0,,,
13250,3,5511.955,1004.262,1634.728,5811.088,6188.241,10081.16,10717.594,10717.594,10717.594,0,,,
13255,3.6,4934.912,1004.023,2587.82,5730.103,7248.908,7959.722,8561.27,8561.27,8561.27,0,,,
13260,3.6,6108.328,999.711,4074.587,5536.484,9119.842,9856.658,13700.602,13700.602,13700.602,0,,,
13265,3.2,5228.278,1003.719,4584.992,5069.763,5720.763,8421.054,15272.075,15272.075,15272.075,0,,,
13270,4.2,4746.271,1509.866,3114.215,4846.355,5763.516,6808.497,11237.886,11940.568,11940.568,0,,,
13275,3.8,6904.153,1593.134,2370.376,6516.502,9624.928,13410.223,14144.161,14144.161,14144.161,0,,,
13280,3.2,4153.614,1661.357,1801.346,4359.771,5354.759,8370.257,9471.676,9471.676,9471.676,0,,,
13285,3.6,6127.068,1004.955,1718.43,5869.701,10514.322,10922.501,11391.486,11391.486,11391.486,0,,,
13290,3.2,5657.081,1006.131,1727.491,6404.645,7214.978,11166.015,11707.206,11707.206,11707.206,0,,,
13295,3.2,6130.65,1004.411,4936.128,5534.772,9188.049,10348.389,13137.819,13137.819,13137.819,0,,,
13300,3.6,5336.292,999.74,1761.444,5135.853,8101.91,8995.969,12055.431,12055.431,12055.431,0,,,
13305,3.6,5584.98,1100.996,3707.081,5426.63,8571.465,9515.716,11497.148,11497.148,11497.148,0,,,
13310,3.6,4720.193,1110.976,1595.32,4884.882,5898.526,9120.438,9455.803,9455.803,9455.803,0,,,
13315,3.4,5739.588,1493.343,4743.456,5210.872,5728.893,8879.626,9496.148,9496.148,9496.148,0,,,
13320,4.6,4768.463,1004.574,1692.131,4963.567,6748.632,7993.829,8094.726,10633.532,10633.532,0,,,
13325,3.8,4677.677,1768.644,3598.561,3992.255,6148.196,7752.819,9958.546,9958.546,9958.546,0,,,
13330,3.6,4950.079,1028.314,3824.178,4928.157,7324.373,7926.303,7952.714,7952.714,7952.714,0,,,
13335,4,6304.548,1004.716,4509.446,6283.181,8821.251,9203.186,9742.281,9742.281,9742.281,0,,,
13340,3.4,5071.833,1116.726,1929.258,5263.332,6048.615,8964.853,10043.143,10043.143,10043.143,0,,,
13345,4.6,4784.138,1003.022,1684.291,4836.569,5897.906,7567.015,8212.727,13357.127,13357.127,0,,,
13350,4.2,4537.297,1568.547,3473.434,4258.829,6881.163,7056.165,7232.915,8550.881,8550.881,0,,,
13355,3.8,5977.365,1004.189,1638.601,5970.72,9000.74,10062.824,13280.441,13280.441,13280.441,0,,,
13360,3,6955.772,1117.239,3814.572,8976.689,9621.737,10624.501,13615.146,13615.146,13615.146,0,,,
13365,3.2,4807.615,1005.479,1894.246,5221.134,7510.232,9723.66,9790.72,9790.72,9790.72,0,,,
13370,4,4575.043,1004.878,3764.921,4041.887,6883.804,8665.72,8980.98,8980.98,8980.98,0,,,
13375,3.6,4394.274,1004.147,3282.569,4535.866,6333.39,7242.572,7435.514,7435.514,7435.514,0,,,
13380,4.8,5248.567,1003.9,2934.927,4865.214,7561.173,10493.598,11060.289,12640.175,12640.175,0,,,
13385,4.4,5217.166,1460.246,3081.16,4617.026,7751.426,7892.504,10935.332,14505.131,14505.131,0,,,
13390,3.8,3665.285,1003.635,1635.521,4049.148,4396.119,6498.318,7463.744,7463.744,7463.744,0,,,
13395,5.8,4691.141,1003.285,2821.431,3749.052,6958.561,10109.652,10201.564,10853.431,10853.431,0,,,
13400,3,5166.099,1127.8,1609.901,5579.908,7708.346,8058.97,8106.958,8106.958,8106.958,0,,,
13405,3.6,5972.12,1004.489,3791.558,6372.177,8252.011,9337.557,9711.273,9711.273,9711.273,0,,,
13410,3.4,6051.833,1017.435,3163.966,5297.109,8832.584,10407.968,15764.983,15764.983,15764.983,0,,,
13415,3.8,5106.495,1003.443,1618.088,5449.667,7491.694,8118.659,15397.682,15397.682,15397.682,0,,,
13420,3.6,5048.908,1098.229,1759.867,5603.209,6964.316,10258.246,11954.706,11954.706,11954.706,0,,,
13425,4,4758.472,1003.829,1768.464,4720.454,6080.93,8303.938,13910.077,13910.077,13910.077,0,,,
13430,4,5040.085,1026.84,4075.505,4727.526,7368.078,7959.95,8017.989,8017.989,8017.989,0,,,
13435,3.4,6279.076,1491.922,4734.565,5886.759,9195.615,9958.449,12956.956,12956.956,12956.956,0,,,
13440,3.6,4590.249,1002.962,1676.222,4655.819,5781.149,10100.998,11295.519,11295.519,11295.519,0,,,
13445,4.2,5472.624,1004.641,3640.6,4816.495,7615.555,9084.505,10456.821,10548.125,10548.125,0,,,
13450,3.6,5731.129,1003.952,4048.448,6091.311,9168.424,9612.449,9838.345,9838.345,9838.345,0,,,
13455,2.8,6869.051,1112.888,5486.59,7591.728,8368.633,8994.818,15996.579,15996.579,15996.579,0,,,
13460,3.6,5504.587,999.912,4307.742,5762.542,8401.887,9029.463,9128.766,9128.766,9128.766,0,,,
13465,3,5427.443,1003.822,3764.388,5260.724,8601.561,9044.36,9670.301,9670.301,9670.301,0,,,
13470,3.8,5763.453,1004.327,1794.373,6522.488,8344.317,11977.927,12024.099,12024.099,12024.099,0,,,
13475,3.6,5188.834,1551.436,1711.346,5312.616,8995.069,10215.979,10224.07,10224.07,10224.07,0,,,
13480,3.8,5445.361,1197.147,2078.438,5168.961,9283.541,10242.045,10609.113,10609.113,10609.113,0,,,
13485,3.4,5033.415,1004.96,5085.884,5697.274,5813.429,6440.187,9874.827,9874.827,9874.827,0,,,
13490,5.2,4955.435,1088.967,1752.746,5052.07,7925.717,9370.145,9729.772,9979.701,9979.701,0,,,
13495,3.6,4959.864,1004.554,2147.63,5470.338,6414.034,9405.256,12754.555,12754.555,12754.555,0,,,
13500,3.8,4730.404,1003.929,1601.77,4970.26,6780.88,8066.021,9828.936,9828.936,9828.936,0,,,
13505,3.6,5837.951,1004.306,1676.375,5719.484,9620.696,10732.006,11030.796,11030.796,11030.796,0,,,
13510,3.4,4808.637,1033.032,1719.247,5319.244,6605.304,8855.724,10918.111,10918.111,10918.111,0,,,
13515,4.6,5159.653,1004.677,2998.049,3892.916,8362.782,8637.165,8771.659,9934.444,9934.444,0,,,
13520,3.8,5395.777,999.875,1643.824,6217.383,8243.861,9611.741,9881.309,9881.309,9881.309,0,,,
13525,4.4,3984.308,1004.345,1693.166,4843.31,5167.963,8905.185,9048.727,9397.784,9397.784,0,,,
13530,3.2,5530.739,1634.476,5211.415,5528.854,6398.659,7484.566,8261.717,8261.717,8261.717,0,,,
13535,4.4,4874.091,1004.459,4123.826,4566.531,7241.911,7482.945,7676.589,7951.91,7951.91,0,,,
13540,3.4,6513.722,1258.636,4910.174,7305.339,8031.442,9402.379,9577.628,9577.628,9577.628,0,,,
13545,3.4,5120.752,1118.54,1785.298,5117.454,5910.731,9136.625,12654.09,12654.09,12654.09,0,,,
13550,3.4,5166.975,1534.518,3606.625,4828.375,7625.193,8610.064,8930.25,8930.25,8930.25,0,,,
13555,3.8,5562.47,1031.153,1936.673,5435.875,8343.728,8871.719,11009.957,11009.957,11009.957,0,,,
13560,3,6484.42,1777.391,5035.745,5653.908,9205.263,11904.631,12296.609,12296.609,12296.609,0,,,
13565,3.6,5105.247,1004.477,1911.195,6004.893,7651.24,8093.812,8135.001,8135.001,8135.001,0,,,
13570,3.8,5397.035,1004.307,2563.94,5568.86,8018.421,9088.291,9196.368,9196.368,9196.368,0,,,
13575,4.2,5139.511,1003.528,4209.206,4668.534,5294.433,6614.758,9571.952,16528.377,16528.377,0,,,
13580,4,5581.903,1550.968,3106.344,5460.531,7874.989,10373.27,11466.959,11466.959,11466.959,0,,,
13585,3.6,4572.983,1034.598,1660.423,4758.448,6263.208,8033.58,8435.273,8435.273,8435.273,0,,,
13590,3.8,5971.193,1425.659,1844.143,6496.912,8402.608,11000.52,11977.998,11977.998,11977.998,0,,,
13595,3.6,5208.283,1005.019,1835.366,6002.64,8009.915,9513.44,9880.536,9880.536,9880.536,0,,,
13600,3.6,5106.007,1084.835,1885.811,5243.561,8025.066,8861.612,9028.97,9028.97,9028.97,0,,,
13605,3.4,5428.612,1128.31,1734.89,5901.374,7019.61,11745.412,13115.927,13115.927,13115.927,0,,,
13610,4,5196.969,1637.258,3082.499,6038.271,7175.966,8269.76,9156.304,9156.304,9156.304,0,,,
13615,3.6,5057.886,1033.145,2796.394,6229.553,6964.022,7850.405,10624.067,10624.067,10624.067,0,,,
13620,4.2,4462.712,1004.302,1726.877,4910.65,6020.477,7766.722,8352.22,10173.162,10173.162,0,,,
13625,4.4,6082.4,1004.113,3540.665,6562.298,8342.818,9176.36,9277.248,13354.129,13354.129,0,,,
13630,3.2,5349.076,1475.608,4173.359,5384.964,8559.819,9026.877,9486.764,9486.764,9486.764,0,,,
13635,3.2,5263.296,1115.797,2630.588,5535.362,8952.979,9436.176,9470.646,9470.646,9470.646,0,,,
13640,4,5186.935,1003.435,1719.058,5110.26,8510.541,9782.589,13083.13,13083.13,13083.13,0,,,
13645,4,5078.781,999.792,2286.883,5729.109,6781.888,10024.078,10576.807,10576.807,10576.807,0,,,
13650,3.2,5439.826,1434.064,2662.303,6988.363,7690.835,8626.413,12453.842,12453.842,12453.842,0,,,
13655,4,5958.592,1003.509,3613.945,5954.178,9294.944,10323.928,10457.316,10457.316,10457.316,0,,,
13660,3.2,4644.035,999.403,1927.206,5628.352,6164.09,8394.429,8427.351,8427.351,8427.351,0,,,
13665,4.6,5485.88,1151.846,3565.329,4824.69,7198.068,9921.085,10039.879,12979.178,12979.178,0,,,
13670,3.6,4927.882,1004.263,3465.678,4942.594,8166.93,8434.555,8768.999,8768.999,8768.999,0,,,
13675,4.2,4723.681,1525.203,1819.293,5392.652,5736.948,8467.395,8884.205,9001.902,9001.902,0,,,
13680,3.4,4801.507,1003.523,4090.97,4991.675,5627.745,7966.747,8017.409,8017.409,8017.409,0,,,
13685,4.8,4469.77,1003.647,3577.389,4274.522,5504.565,7208.922,9138.038,12713.497,12713.497,0,,,
13690,4.2,6332.731,1089.088,2804.687,6913.767,9262.153,11639.301,13546.893,13554.826,13554.826,0,,,
13695,3,4905.079,1003.854,1560.688,5929.128,6708.462,9194.887,10540.051,10540.051,10540.051,0,,,
13700,3.2,6896.661,1676.908,4541.054,8515.52,9928.956,10304.461,10623.605,10623.605,10623.605,0,,,
13705,2.6,6497.523,1459.559,1810.599,7258.93,7901.06,11779.3,18169.162,18169.162,18169.162,0,,,
13710,3.6,4839.754,1156.544,2754.117,5371.49,6668.316,7834.564,9002.78,9002.78,9002.78,0,,,
13715,4,5494.384,1002.735,1726.598,6155.246,7542.033,12870.435,13945.088,13945.088,13945.088,0,,,
13720,3.4,6120.682,1003.969,1785.832,6032.1,8360.11,15409.797,15508.609,15508.609,15508.609,0,,,
13725,3.8,4987.141,1004.015,1684.522,3380.561,8401.595,12437.75,13528.106,13528.106,13528.106,0,,,
13730,3.2,6142.068,1023.212,1634.845,6069.248,10824.453,12433.726,12450.167,12450.167,12450.167,0,,,
13735,2.8,6505.876,1508.567,1618.011,7388.053,9895.231,10094.978,10104.595,10104.595,10104.595,0,,,
13740,2.8,5836.569,1476.769,4116.162,6261.725,8081.582,9110.521,9343.65,9343.65,9343.65,0,,,
13745,3.8,5643.369,1626.231,3981.377,4717.797,6872.466,9359.475,12476.211,12476.211,12476.211,0,,,
13750,3.2,5198.067,1525.455,3606.719,4974.001,8466.125,9870.594,10305.215,10305.215,10305.215,0,,,
13755,4,5158.143,1004.97,4515.575,4892.979,7660.788,8091.984,8400.659,8400.659,8400.659,0,,,
13760,3.2,4841.123,1116.898,4023.274,4742.327,6980.944,7516.877,7524.316,7524.316,7524.316,0,,,
13765,4.4,4556.84,1727.066,3364.172,4742.491,5052.148,6330.081,8200.311,8828.733,8828.733,0,,,
13770,4.4,5965.913,1168.281,4290.356,5478.64,8385.274,9061.389,10708.853,10950.7,10950.7,0,,,
13775,3.6,4020.943,1030.643,1930.623,3616.469,6105.752,7008.913,10526.461,10526.461,10526.461,0,,,
13780,5.4,4639.403,1004.489,3749.06,4650.442,6697.752,6906.939,7180.922,7958.667,7958.667,0,,,
13785,4.4,4736.885,1004.333,3131.483,5189.678,5752.384,6990.13,7367.153,8143.148,8143.148,0,,,
13790,4,5229.639,999.721,1668.618,5995.212,7858.286,10304.611,11415.712,11415.712,11415.712,0,,,
13795,3.4,5606.25,1475.649,1710.251,5986.459,6628.177,10933.179,10958.471,10958.471,10958.471,0,,,
13800,3,4668.417,1002.784,2814.149,5403.409,5814.677,7117.002,9425.346,9425.346,9425.346,0,,,
13805,6.6,3885.541,1003.573,2486.538,3685.219,4765.24,6165.648,6377.004,10745.01,10745.01,0,,,
13810,4.2,5639.768,1005.45,3842.165,5890.576,7586.814,8612.58,11393.136,11627.645,11627.645,0,,,
13815,3,6382.907,2804.948,4458.55,5370.658,9330.945,9581.742,11570.547,11570.547,11570.547,0,,,
13820,3.2,5184.194,1121.143,4531.611,5437.491,7726.736,7885.596,8019.04,8019.04,8019.04,0,,,
13825,3.8,5200.933,1003.682,3631.659,4708.868,7509.482,8960.437,8968.131,8968.131,8968.131,0,,,
13830,3.6,5688.263,1003.98,1961.139,5252.64,8792.991,9754.518,16714.434,16714.434,16714.434,0,,,
13835,3,6532.054,1542.866,4876.215,6154.996,7817.542,11828.831,11946.284,11946.284,11946.284,0,,,
13840,4,5470.142,1076.328,1777.321,5813.33,9771.797,10607.823,12703.933,12703.933,12703.933,0,,,
13845,3.2,5317.379,1106.481,1852.878,5117.542,9193.836,9729.059,10054.319,10054.319,10054.319,0,,,
13850,3.8,6282.71,1004.004,1471.416,5351.788,8627.324,13102.113,24143.302,24143.302,24143.302,0,,,
13855,3.8,4111.13,1003.981,3081.028,4082.804,5085.515,7258.967,8220.128,8220.128,8220.128,0,,,
13860,4.8,4090.134,1002.73,2044.986,3666.157,6090.514,7451.192,7685.008,7909.473,7909.473,0,,,
13865,3.8,4343.49,1152.723,1735.895,4834.457,5904.532,6096.017,9881.691,9881.691,9881.691,0,,,
13870,4.2,5703.24,1029.998,4349.091,5076.387,7823.05,8198.898,8359.647,11310.53,11310.53,0,,,
13875,4,5127.044,1000.814,4124.191,4993.553,8010.004,8277.324,9003.12,9003.12,9003.12,0,,,
13880,4.4,4993.163,1004.22,1727.846,5637.992,6709.108,7975.355,8743.543,14339.881,14339.881,0,,,
13885,3.6,5609.618,1003.817,1768,6571.801,8818.142,10104.942,10154.842,10154.842,10154.842,0,,,
13890,3.4,5018.253,1004.987,1651.565,4775.311,8737.859,9085.678,9378.666,9378.666,9378.666,0,,,
13895,3.8,5805.17,1028.732,1501.284,5803.277,9414.78,9892.771,12955.959,12955.959,12955.959,0,,,
13900,2.6,6976.601,1777.424,4710.299,6539.244,9864.505,10355.821,10599.78,10599.78,10599.78,0,,,
13905,4.2,4925.994,1004.918,1673.579,5244.465,7384.404,8212.639,8606.441,11346.592,11346.592,0,,,
13910,4,4417.376,1003.975,3413.509,3898.863,5497.981,8806.95,8857.152,8857.152,8857.152,0,,,
13915,3.6,5593.832,1095.24,3289.81,5294.501,8556.87,10073.557,10134.169,10134.169,10134.169,0,,,
13920,3.4,5553.249,1004.332,3177.444,6004.229,7525.312,9514.736,9832.171,9832.171,9832.171,0,,,
13925,3.6,5380.047,1028.924,4300.736,4902.638,7868.579,8345.204,8887.592,8887.592,8887.592,0,,,
13930,4,5297.487,1004.945,2621.077,4953.401,8430.504,11079.645,12466.509,12466.509,12466.509,0,,,
13935,3.8,4781.1,1003.758,2245.034,4059.178,8460.508,9524.33,9624.718,9624.718,9624.718,0,,,
13940,3.6,5355.951,1367.094,3072.459,6083.5,6732.393,8722.677,11807.203,11807.203,11807.203,0,,,
13945,5.8,3822.39,1003.952,1990.524,3375.819,5014.76,7954.253,8236.573,8437.721,8437.721,0,,,
13950,3.6,5039.616,1003.869,4434.472,4776.712,5277.793,8260.887,10683.967,10683.967,10683.967,0,,,
13955,4.6,5567.113,1003.318,4400.504,4845.603,7166.106,9747.557,10565.991,12429.517,12429.517,0,,,
