time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,,time(sec), throughput(req/sec), avg_lat(ms)
3555,870.6,1017.941,999.074,1016.323,1017.021,1017.675,1025.012,1026.834,1083.143,1101.681,0.001,,,,
3560,858,1018.291,999.289,1016.278,1016.913,1017.599,1025.12,1032.932,1084.641,1101.379,0.001,,,,
3565,859,1018.118,999.26,1016.221,1016.824,1017.469,1024.759,1033.935,1083.714,1101.848,0.001,,,,
3570,887,1017.68,997.674,1016.218,1016.904,1017.449,1018.522,1025.825,1083.859,1142.524,0.001,,,,
3575,881.6,1017.704,998.578,1016.038,1016.705,1017.298,1022.432,1025.728,1091.595,1109.871,0.001,,,,
3580,876.4,1017.878,998.909,1016.004,1016.715,1017.336,1022.793,1026.093,1092.14,1134.056,0.001,,,,
3585,871.4,1018.015,995.679,1016.061,1016.69,1017.29,1021.418,1032.693,1099.74,1133.527,0.001,,,,
3590,888.4,1017.656,998.152,1016.002,1016.635,1017.245,1022.446,1025.924,1083.142,1159.003,0.001,,,,
3595,893,1017.408,995.977,1016.019,1016.637,1017.176,1018.021,1025.551,1083.445,1125.512,0.001,,,,
3600,912.2,1017.16,998.476,1015.966,1016.632,1017.224,1018.232,1025.691,1082.279,1126.291,0.001,,,,
3605,901,1017.364,996.025,1015.968,1016.602,1017.229,1019.548,1025.673,1090.9,1107.842,0.001,,,,
3610,876.6,1017.925,996.554,1015.981,1016.563,1017.148,1021.142,1025.772,1091.727,1101.193,0.001,,,,
3615,842.6,1018.525,999.326,1015.996,1016.658,1017.301,1025.107,1034.184,1092.087,1143.077,0.001,,,,
3620,901.6,1017.338,997.77,1015.969,1016.663,1017.222,1023.952,1026.511,1074.887,1092.771,0.001,,,,
3625,873.6,1017.917,996.557,1015.922,1016.582,1017.185,1022.239,1026.164,1100.08,1146.508,0.001,,,,
3630,828.4,1019.373,995.949,1015.883,1016.548,1017.129,1022.058,1034.201,1084.047,2026.575,0.001,,,,
3635,866.2,1017.668,999.07,1015.987,1016.584,1017.208,1022.176,1025.726,1090.516,1105.992,0.001,,,,
3640,880.2,1017.751,999.322,1015.987,1016.623,1017.217,1022.886,1025.754,1091.594,1142.909,0.001,,,,
3645,891.6,1017.543,998.885,1015.854,1016.534,1017.108,1022.35,1025.687,1083.432,1134.146,0.001,,,,
3650,855,1018.331,999.104,1015.953,1016.604,1017.172,1018.375,1025.572,1091.617,1368.617,0.001,,,,
3655,887.4,1017.606,993.82,1016.067,1016.649,1017.202,1020.857,1025.853,1082.798,1109.531,0.001,,,,
3660,883,1017.718,999.134,1015.982,1016.621,1017.222,1019.896,1033.055,1083.469,1117.55,0.001,,,,
3665,886.4,1017.697,996.695,1016.061,1016.683,1017.252,1022.697,1026.175,1084.176,1101.785,0.001,,,,
3670,882.8,1017.757,996.848,1016.039,1016.674,1017.263,1022.802,1025.86,1092.911,1124.62,0.001,,,,
3675,865.2,1018.096,998.268,1016.028,1016.669,1017.311,1024.655,1026.204,1082.968,1108.954,0.001,,,,
3680,844.2,1018.616,996.335,1016.041,1016.706,1017.332,1024.62,1026.445,1083.741,2026.049,0.001,,,,
3685,863.8,1018.151,999.422,1016.032,1016.731,1017.505,1025.255,1026.921,1083.769,1134.485,0.001,,,,
3690,861.8,1018.179,996.143,1016.062,1016.707,1017.342,1024.735,1033.305,1091.877,1106.617,0.001,,,,
3695,907.2,1017.28,997.868,1016.088,1016.598,1017.171,1017.915,1025.332,1083.554,1109.288,0.001,,,,
3700,874.2,1017.904,995.319,1015.953,1016.544,1017.151,1023.574,1033.77,1083.015,1101.222,0.001,,,,
3705,890.6,1017.539,998.625,1015.951,1016.567,1017.103,1022.891,1026.196,1074.669,1084.924,0.001,,,,
3710,919.4,1016.957,995.824,1015.892,1016.54,1017.081,1020.198,1025.297,1074.832,1099.519,0.001,,,,
3715,864.4,1018.115,999.38,1015.997,1016.6,1017.201,1022.675,1026.002,1099.229,1116.55,0.001,,,,
3720,905.2,1017.313,999.134,1016.015,1016.615,1017.139,1020.518,1025.562,1083.875,1118.403,0.001,,,,
3725,883.4,1017.82,999.331,1015.934,1016.555,1017.109,1018.2,1025.871,1099.431,1107.647,0.001,,,,
3730,900,1017.301,998.343,1015.93,1016.6,1017.124,1018.018,1025.573,1091.279,1101.019,0.001,,,,
3735,872.4,1017.916,996.475,1015.991,1016.589,1017.183,1018.183,1025.927,1099.673,1139.472,0.001,,,,
3740,872.8,1017.91,994.022,1016.055,1016.639,1017.229,1023.055,1026.468,1092.084,1117.37,0.001,,,,
3745,916.6,1017.056,999.373,1015.95,1016.567,1017.125,1021.911,1025.534,1074.658,1092.642,0.001,,,,
3750,167.6,1370.16,999.636,1015.996,1016.52,1017.088,1017.945,1025.794,19469.108,19525.973,0.001,,,,
3755,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3760,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
3765,86.4,1021.479,999.783,1016.135,1016.736,1018.217,1041.251,1049.788,1084.249,1085.353,0.001,,,,
3770,831.2,1093.968,998.148,1015.883,1016.56,1017.156,1018.059,1025.393,1083.77,21062.157,0.001,,,,
3775,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
